ShotMarker Archived Data (generated Jan 18 2025)
Exported 51 strings from Jan 18 of 168 total in archive

Jan 18 2025,Ethan Blackwell open,18,600y,197-9X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,9:19:12 am,14,,10,36,-35,1.42,-1.39,0.23,-0.22,0.07,-0.06,566.4,1858,-1.5,-1.7,3.4,
,9:19:33 am,15,,X,-31,-27,-1.21,-1.06,-0.19,-0.17,-0.06,-0.05,571.4,1875,-1.4,-2,2,
,9:19:49 am,16,,9,54,-127,2.11,-4.99,0.34,-0.79,0.1,-0.23,573.1,1880,-1.4,-2.1,1.9,
,9:20:07 am,17,,X,0,38,-0.02,1.51,0,0.24,0,0.07,573.7,1882,-2.2,-1.7,6.7,
,9:20:27 am,18,,8,-134,-90,-5.28,-3.54,-0.84,-0.56,-0.24,-0.16,571.5,1875,-0.3,-2.2,7.4,
,9:20:42 am,19,,10,12,56,0.48,2.2,0.08,0.35,0.02,0.1,578.9,1899,-1.9,-1.7,5.1,
,9:21:01 am,20,,9,-69,-69,-2.74,-2.7,-0.44,-0.43,-0.13,-0.13,568.2,1864,-1.4,-2,0.3,

,,,,avg:,1,-23,0.02,-0.91,0,-0.14,0,-0.04,572.9,1879.6,-1.6,-1.8,4,
,,,,SD:,60.7,58.2,2.39,2.29,0.38,0.36,0.11,0.11,5.94,19.5,0.45,0.18,2.8,

Jan 18 2025,unnamed,16,600y,195-7X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,9:08:51 am,S1,sighter,X,-19,-12,-0.74,-0.48,-0.12,-0.08,-0.03,-0.02,589.7,1935,-0.8,-3.7,3.5,
,9:11:15 am,S2,sighter,6,-185,-365,-7.27,-14.37,-1.16,-2.29,-0.34,-0.67,533.9,1752,-1.7,-3.5,2.6,
,9:12:10 am,1,,10,-61,-22,-2.4,-0.86,-0.38,-0.14,-0.11,-0.04,585,1919,-1.1,-3.6,6.4,
,9:12:36 am,2,,X,-8,27,-0.32,1.07,-0.05,0.17,-0.01,0.05,582.4,1911,-1,-3.7,7.6,
,9:13:17 am,3,,X,12,-15,0.47,-0.61,0.07,-0.1,0.02,-0.03,598.4,1963,-0.6,-3.3,12.5,
,9:13:53 am,4,,10,4,-48,0.17,-1.88,0.03,-0.3,0.01,-0.09,581.2,1907,-0.8,-3.9,8.1,
,9:15:00 am,5,,X,-11,15,-0.42,0.58,-0.07,0.09,-0.02,0.03,591.5,1941,-0.2,-3.8,0.4,
,9:15:18 am,6,,9,-116,7,-4.56,0.29,-0.73,0.05,-0.21,0.01,583.8,1915,-1,-3.7,4.8,
,9:15:38 am,7,,X,-10,-12,-0.41,-0.46,-0.07,-0.07,-0.02,-0.02,587.7,1928,-0.9,-3.7,5.8,
,9:15:59 am,8,,9,-95,-33,-3.72,-1.31,-0.59,-0.21,-0.17,-0.06,591.5,1941,-0.9,-3.3,13.9,
,9:16:24 am,9,,10,-69,-32,-2.71,-1.26,-0.43,-0.2,-0.13,-0.06,588.6,1931,-1.1,-3.6,6.5,
,9:16:46 am,10,,9,-79,-33,-3.12,-1.28,-0.5,-0.2,-0.14,-0.06,588.1,1929,-1.2,-3.5,5.6,
,9:17:13 am,11,,10,-1,46,-0.04,1.81,-0.01,0.29,0,0.08,585.5,1921,-1.2,-3.6,8.2,
,9:17:36 am,12,,10,50,-30,1.95,-1.17,0.31,-0.19,0.09,-0.05,587.5,1927,-1,-3.6,5.6,
,9:17:58 am,13,,10,65,34,2.56,1.35,0.41,0.22,0.12,0.06,593.2,1946,-1.2,-4,5.5,
,9:18:16 am,14,,9,-61,-66,-2.42,-2.59,-0.38,-0.41,-0.11,-0.12,586.8,1925,-0.3,-3.7,5.4,
,9:18:42 am,15,,X,37,12,1.45,0.46,0.23,0.07,0.07,0.02,585.1,1920,-0.9,-3.6,2.9,
,9:19:11 am,16,,X,-4,-32,-0.17,-1.25,-0.03,-0.2,-0.01,-0.06,582.6,1911,-0.8,-3.8,5.4,
,9:19:35 am,17,,10,-66,-14,-2.62,-0.54,-0.42,-0.09,-0.12,-0.02,586.3,1924,-1,-3.7,5.6,
,9:19:56 am,18,,9,15,-91,0.58,-3.6,0.09,-0.57,0.03,-0.17,578,1896,-1.2,-3.7,7.3,
,9:20:23 am,19,,X,-22,-31,-0.85,-1.24,-0.14,-0.2,-0.04,-0.06,586.7,1925,-0.8,-3.8,5.1,
,9:20:45 am,20,,10,-56,19,-2.22,0.76,-0.35,0.12,-0.1,0.04,587.7,1928,-0.8,-3.3,9.1,

,,,,avg:,-24,-15,-0.94,-0.59,-0.15,-0.09,-0.04,-0.03,586.9,1925.5,-0.9,-3.6,6.6,
,,,,SD:,48.1,33.5,1.89,1.32,0.3,0.21,0.09,0.06,4.41,14.5,0.27,0.17,2.9,

Jan 18 2025,Ike Contreras REC,5,600y,78-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,9:08:35 am,1,,9,92,-68,3.6,-2.69,0.57,-0.43,0.17,-0.12,424.7,1393,-2.2,-3.7,14.7,
,9:09:22 am,2,,9,89,25,3.48,0.97,0.55,0.15,0.16,0.04,424.5,1393,-2.4,-3.7,16.1,
,9:10:48 am,3,,8,151,-115,5.93,-4.52,0.94,-0.72,0.27,-0.21,418.8,1374,-2.6,-3.6,16.3,
,9:11:33 am,4,,8,152,73,5.96,2.88,0.95,0.46,0.28,0.13,427.6,1403,-2.7,-3.4,14.5,
,9:14:11 am,5,,8,100,-157,3.94,-6.17,0.63,-0.98,0.18,-0.29,429.8,1410,-2.5,-3.9,17.3,
,9:14:54 am,6,,10,27,-69,1.05,-2.73,0.17,-0.43,0.05,-0.13,424.6,1393,-1.5,-3.8,11,
,9:16:28 am,7,,9,4,-93,0.17,-3.67,0.03,-0.58,0.01,-0.17,424.5,1393,-0.6,-4,15.1,
,9:17:53 am,8,,9,67,-128,2.62,-5.04,0.42,-0.8,0.12,-0.23,424.6,1393,-1.9,-3.9,12.5,
,9:18:42 am,9,,8,-6,-166,-0.24,-6.52,-0.04,-1.04,-0.01,-0.3,423.6,1390,-1.7,-3.5,6.4,

,,,,avg:,75,-78,2.95,-3.05,0.47,-0.49,0.14,-0.14,424.7,1393.5,-2,-3.7,13.8,
,,,,SD:,54.4,75.7,2.14,2.98,0.34,0.47,0.1,0.14,2.8,9.2,0.63,0.18,3.2,

Jan 18 2025,Mable Buchanan Snell F Open,15,600y,200-8X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,9:07:50 am,S1,sighter,9,-34,113,-1.33,4.46,-0.21,0.71,-0.06,0.21,639.4,2098,2.5,-2.6,1.5,
,9:08:36 am,S2,sighter,X,-31,28,-1.22,1.11,-0.19,0.18,-0.06,0.05,638.2,2094,2.4,-2,1.9,
,9:09:09 am,S3,sighter,X,1,20,0.06,0.77,0.01,0.12,0,0.04,634.6,2082,1.9,-2.5,1.5,
,9:09:40 am,S4,sighter,X,13,-14,0.5,-0.57,0.08,-0.09,0.02,-0.03,634.5,2082,2,-2.6,0.5,
,9:10:32 am,1,,10,-41,9,-1.63,0.34,-0.26,0.05,-0.08,0.02,631.9,2073,1.9,-2.4,2.4,
,9:10:54 am,2,,10,-49,33,-1.91,1.29,-0.3,0.2,-0.09,0.06,630.6,2069,2,-2.3,3.6,
,9:11:19 am,3,,X,39,11,1.55,0.43,0.25,0.07,0.07,0.02,634.9,2083,1.7,-2.4,2.5,
,9:11:38 am,4,,X,-15,-26,-0.6,-1.01,-0.1,-0.16,-0.03,-0.05,630.2,2068,1.7,-2.7,0.8,
,9:11:55 am,5,,X,-30,11,-1.18,0.43,-0.19,0.07,-0.05,0.02,631.4,2072,2,-2.7,0.3,
,9:12:21 am,6,,10,-57,8,-2.26,0.32,-0.36,0.05,-0.1,0.01,633.3,2078,2.3,-2.6,2.9,
,9:12:43 am,7,,10,7,57,0.29,2.22,0.05,0.35,0.01,0.1,636.2,2087,1.8,-2.4,1.1,
,9:13:01 am,8,,10,44,15,1.71,0.58,0.27,0.09,0.08,0.03,638.4,2094,1.8,-2.8,0.9,
,9:13:19 am,9,,X,-14,-16,-0.54,-0.65,-0.09,-0.1,-0.02,-0.03,642.4,2108,2.7,-2.2,3.5,
,9:14:32 am,10,,X,-26,31,-1.02,1.22,-0.16,0.19,-0.05,0.06,647.6,2125,2,-3.1,5.1,
,9:14:52 am,11,,10,-57,-34,-2.26,-1.33,-0.36,-0.21,-0.1,-0.06,630.4,2068,2,-2.5,2.3,
,9:15:27 am,12,,10,-7,79,-0.28,3.11,-0.05,0.5,-0.01,0.14,638.6,2095,1.6,-2.5,0.7,
,9:15:53 am,13,,X,0,-1,0.01,-0.05,0,-0.01,0,0,644.7,2115,2.4,-2.3,2.3,
,9:16:24 am,14,,10,6,73,0.24,2.87,0.04,0.46,0.01,0.13,644.5,2115,2,-2.6,4.8,
,9:16:54 am,15,,X,-6,-40,-0.22,-1.57,-0.04,-0.25,-0.01,-0.07,641.7,2105,1.7,-2.7,2.2,
,9:17:23 am,16,,10,35,50,1.36,1.96,0.22,0.31,0.06,0.09,637,2090,1.5,-2.6,1,
,9:17:56 am,17,,10,31,58,1.21,2.29,0.19,0.36,0.06,0.11,641.5,2105,1.9,-2.9,1.8,
,9:18:18 am,18,,10,-10,49,-0.39,1.93,-0.06,0.31,-0.02,0.09,637.4,2091,1.2,-2.6,0.3,
,9:19:03 am,19,,10,-27,52,-1.05,2.06,-0.17,0.33,-0.05,0.1,639.6,2098,1.9,-2.5,1.7,
,9:19:23 am,20,,X,17,-36,0.67,-1.41,0.11,-0.22,0.03,-0.07,634.5,2082,1.6,-2.6,1.8,

,,,,avg:,-8,19,-0.32,0.75,-0.05,0.12,-0.01,0.03,637.3,2091,1.9,-2.6,2.1,
,,,,SD:,30.2,36.1,1.19,1.42,0.19,0.23,0.05,0.07,5.11,16.8,0.32,0.21,1.3,

Jan 18 2025,Claudia Wolf ftr,7,600y,191-5X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,8:54:31 am,S1,sighter,8,-46,-173,-1.81,-6.8,-0.29,-1.08,-0.08,-0.31,464.7,1525,-0.7,-3.1,,
,8:55:29 am,S2,sighter,8,-74,-209,-2.92,-8.23,-0.46,-1.31,-0.14,-0.38,465.6,1528,-1.5,-3.2,,
,8:56:39 am,S3,sighter,8,-71,-140,-2.8,-5.52,-0.44,-0.88,-0.13,-0.26,464.8,1525,-1.4,-3,,
,8:57:58 am,S4,sighter,9,12,-102,0.46,-4.04,0.07,-0.64,0.02,-0.19,471.2,1546,-2,-2.7,,
,8:59:02 am,S5,sighter,8,-24,-183,-0.94,-7.21,-0.15,-1.15,-0.04,-0.33,463.5,1521,-0.9,-2.9,,
,9:00:12 am,S6,sighter,10,21,55,0.81,2.17,0.13,0.34,0.04,0.1,472.7,1551,-2.6,-2.3,,
,9:01:03 am,S7,sighter,8,-102,134,-4.01,5.27,-0.64,0.84,-0.19,0.24,481.1,1578,-2.3,-2.4,,
,9:01:49 am,S8,sighter,X,-41,-4,-1.63,-0.16,-0.26,-0.03,-0.08,-0.01,471.5,1547,-2.1,-2.5,,
,9:02:30 am,1,,10,-26,-48,-1.02,-1.88,-0.16,-0.3,-0.05,-0.09,464.7,1525,-1.6,-3,,
,9:03:27 am,2,,X,-36,4,-1.4,0.16,-0.22,0.03,-0.06,0.01,470.6,1544,-1.7,-2.4,,
,9:04:11 am,3,,X,-15,-19,-0.59,-0.76,-0.09,-0.12,-0.03,-0.04,469.8,1541,-2.5,-2.3,,
,9:05:20 am,4,,X,21,32,0.82,1.26,0.13,0.2,0.04,0.06,475.2,1559,-2.5,-2.4,,
,9:05:51 am,5,,X,-8,25,-0.32,1,-0.05,0.16,-0.01,0.05,472.7,1551,-1.9,-2.6,,
,9:06:19 am,6,,10,-32,57,-1.25,2.26,-0.2,0.36,-0.06,0.1,479,1572,-1.8,-2.4,,
,9:06:47 am,7,,X,-20,-29,-0.79,-1.15,-0.13,-0.18,-0.04,-0.05,466.5,1531,-2.1,-2.3,,
,9:07:53 am,8,,10,-68,43,-2.67,1.67,-0.43,0.27,-0.12,0.08,474,1555,-1.7,-2.5,,
,9:08:21 am,9,,9,-109,45,-4.3,1.78,-0.68,0.28,-0.2,0.08,473.5,1553,-1.9,-2.7,,
,9:09:14 am,10,,10,-68,32,-2.7,1.26,-0.43,0.2,-0.12,0.06,472.4,1550,-1.7,-2.3,,
,9:10:20 am,11,,9,-22,88,-0.86,3.47,-0.14,0.55,-0.04,0.16,482.3,1582,-1,-2.6,,
,9:11:17 am,12,,9,-14,122,-0.54,4.8,-0.09,0.76,-0.03,0.22,484.4,1589,-2,-2.2,,
,9:12:20 am,13,,10,-33,73,-1.29,2.86,-0.2,0.46,-0.06,0.13,492.7,1616,-2.7,-2,,
,9:14:06 am,14,,9,-92,-4,-3.61,-0.16,-0.58,-0.03,-0.17,-0.01,485.5,1593,-1.4,-2.7,,
,9:14:37 am,15,,9,-103,-93,-4.07,-3.68,-0.65,-0.59,-0.19,-0.17,479,1572,-1.4,-3,,
,9:15:09 am,16,,9,-97,35,-3.83,1.39,-0.61,0.22,-0.18,0.06,479.8,1574,-0.6,-2.9,,
,9:16:08 am,17,,9,-58,-78,-2.28,-3.06,-0.36,-0.49,-0.11,-0.14,475.5,1560,-0.8,-3,,
,9:16:37 am,18,,9,-93,-20,-3.67,-0.78,-0.58,-0.12,-0.17,-0.04,483.5,1586,-1.5,-3,,
,9:17:09 am,19,,9,-86,32,-3.39,1.26,-0.54,0.2,-0.16,0.06,484.9,1591,-1.7,-2.6,,
,9:17:46 am,20,,10,-59,-3,-2.31,-0.13,-0.37,-0.02,-0.11,-0.01,479.7,1574,-0.9,-3,,

,,,,avg:,-51,15,-2,0.58,-0.32,0.09,-0.09,0.03,477.3,1565.9,-1.7,-2.6,0.3,
,,,,SD:,36.5,52.1,1.44,2.05,0.23,0.33,0.07,0.1,6.89,22.6,0.54,0.31,0.1,

Jan 18 2025,unnamed,13,600y,0-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,9:11:20 am,S1,sighter,X,-10,18,-0.38,0.72,-0.06,0.11,-0.02,0.03,529.6,1738,2.1,-2,,
,9:11:44 am,S2,sighter,10,-50,-28,-1.98,-1.12,-0.31,-0.18,-0.09,-0.05,534.9,1755,1.9,-2.3,,
,9:12:47 am,S3,sighter,10,52,-36,2.04,-1.4,0.33,-0.22,0.09,-0.06,529.2,1736,1.9,-2.2,,
,9:13:12 am,S4,sighter,X,13,24,0.51,0.93,0.08,0.15,0.02,0.04,532.2,1746,3.1,-1.7,,
,9:14:23 am,S5,sighter,X,-10,5,-0.39,0.19,-0.06,0.03,-0.02,0.01,532.6,1747,2.4,-2.2,,
,9:14:38 am,S6,sighter,X,-19,-3,-0.75,-0.13,-0.12,-0.02,-0.03,-0.01,540,1772,3.8,-1.4,,


Jan 18 2025,Dave Haney f open,9,600y,198-8X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,8:54:11 am,S1,sighter,8,110,129,4.33,5.07,0.69,0.81,0.2,0.23,595.4,1953,-2.8,-2,,
,8:55:14 am,S2,sighter,9,51,90,2,3.54,0.32,0.56,0.09,0.16,596.5,1957,-2.3,-2,,
,8:55:52 am,S3,sighter,10,59,43,2.32,1.68,0.37,0.27,0.11,0.08,591.8,1942,-2.2,-2,,
,8:56:31 am,S4,sighter,10,58,25,2.3,0.99,0.37,0.16,0.11,0.05,592.7,1945,-2,-2.1,,
,8:58:12 am,S5,sighter,X,-4,37,-0.15,1.44,-0.02,0.23,-0.01,0.07,593.8,1948,-1.9,-2.2,,
,8:59:42 am,S6,sighter,10,49,-27,1.93,-1.07,0.31,-0.17,0.09,-0.05,593,1946,-2.4,-2.1,,
,9:00:42 am,S7,sighter,10,-43,23,-1.7,0.89,-0.27,0.14,-0.08,0.04,593.4,1947,-1.7,-1.8,,
,9:01:24 am,S8,sighter,9,-88,19,-3.48,0.76,-0.55,0.12,-0.16,0.04,597.6,1961,-2,-2.6,,
,9:02:28 am,S9,sighter,10,-37,-26,-1.46,-1.01,-0.23,-0.16,-0.07,-0.05,603.5,1980,-2.3,-2.7,,
,9:03:51 am,1,,10,-47,6,-1.85,0.23,-0.29,0.04,-0.09,0.01,594.8,1951,-1.8,-2.3,,
,9:04:29 am,2,,10,-41,-33,-1.61,-1.31,-0.26,-0.21,-0.07,-0.06,598.4,1963,-2.1,-2.2,,
,9:05:18 am,3,,X,2,-12,0.09,-0.47,0.01,-0.08,0,-0.02,598.6,1964,-2,-2.4,,
,9:06:22 am,4,,X,-24,34,-0.95,1.35,-0.15,0.22,-0.04,0.06,596.7,1958,-2,-2.2,,
,9:06:52 am,5,,10,-29,-50,-1.16,-1.98,-0.18,-0.32,-0.05,-0.09,596.8,1958,-1.9,-2.3,,
,9:07:22 am,6,,X,-27,-18,-1.07,-0.72,-0.17,-0.12,-0.05,-0.03,592.9,1945,-2,-2.2,,
,9:07:52 am,7,,10,29,34,1.15,1.35,0.18,0.21,0.05,0.06,600.1,1969,-2,-2,,
,9:09:05 am,8,,10,36,-24,1.42,-0.94,0.23,-0.15,0.07,-0.04,594.9,1952,-2.2,-2.1,,
,9:09:33 am,9,,X,23,-27,0.91,-1.05,0.14,-0.17,0.04,-0.05,593.4,1947,-2.3,-2.3,,
,9:10:05 am,10,,10,-42,-36,-1.67,-1.44,-0.27,-0.23,-0.08,-0.07,596.7,1958,-1.9,-2.5,,
,9:10:50 am,11,,9,-60,72,-2.37,2.83,-0.38,0.45,-0.11,0.13,596.8,1958,-1.9,-2.4,,
,9:11:33 am,12,,10,-60,-45,-2.36,-1.78,-0.38,-0.28,-0.11,-0.08,601.7,1974,-1.7,-2.4,,
,9:12:03 am,13,,10,-23,-48,-0.91,-1.88,-0.14,-0.3,-0.04,-0.09,596.5,1957,-1.9,-2.3,,
,9:12:29 am,14,,10,-8,-50,-0.31,-1.95,-0.05,-0.31,-0.01,-0.09,597.7,1961,-2.1,-2.4,,
,9:13:06 am,15,,X,3,7,0.11,0.26,0.02,0.04,0,0.01,596.8,1958,-2.3,-2.3,,
,9:13:38 am,16,,X,-34,-16,-1.33,-0.64,-0.21,-0.1,-0.06,-0.03,590,1936,-1.4,-2.1,,
,9:14:13 am,17,,X,-1,37,-0.06,1.44,-0.01,0.23,0,0.07,602.3,1976,-2.1,-2.1,,
,9:14:37 am,18,,9,-78,44,-3.08,1.72,-0.49,0.27,-0.14,0.08,595.6,1954,-1.9,-2.4,,
,9:15:07 am,19,,X,35,-9,1.37,-0.34,0.22,-0.05,0.06,-0.02,600,1969,-1.5,-2.1,,
,9:15:36 am,20,,10,11,-63,0.43,-2.49,0.07,-0.4,0.02,-0.12,598.2,1963,-2.1,-2.4,,

,,,,avg:,-17,-10,-0.66,-0.39,-0.11,-0.06,-0.03,-0.02,596.9,1958.5,-2,-2.3,0.3,
,,,,SD:,32.6,36.6,1.28,1.44,0.2,0.23,0.06,0.07,2.88,9.4,0.22,0.13,0.1,

Jan 18 2025,CJ .037,10,600y,207-8X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,9:06:10 am,S1,sighter,X,21,-5,0.83,-0.2,0.13,-0.03,0.04,-0.01,616,2021,3.9,1.1,,
,9:06:34 am,S2,sighter,10,2,-50,0.07,-1.95,0.01,-0.31,0,-0.09,611.5,2006,3.6,0.8,,
,9:07:00 am,S3,sighter,X,-15,29,-0.61,1.13,-0.1,0.18,-0.03,0.05,615,2018,3.8,1.3,,
,9:07:28 am,1,,10,-10,-73,-0.39,-2.87,-0.06,-0.46,-0.02,-0.13,597.5,1960,2.2,-0.6,15.6,
,9:08:02 am,2,,X,9,8,0.37,0.33,0.06,0.05,0.02,0.02,614.4,2016,3.6,0.8,,
,9:08:22 am,3,,10,-46,24,-1.82,0.94,-0.29,0.15,-0.08,0.04,605.1,1985,2.4,-1.1,20.1,
,9:08:41 am,4,,X,25,-6,0.98,-0.24,0.16,-0.04,0.05,-0.01,594.3,1950,1.9,-0.7,22.4,
,9:09:02 am,5,,9,109,13,4.29,0.52,0.68,0.08,0.2,0.02,619,2031,3.8,1.5,,
,9:09:24 am,6,,10,54,39,2.12,1.53,0.34,0.24,0.1,0.07,621.4,2039,3.6,1.3,,
,9:09:45 am,7,,10,74,26,2.92,1.04,0.46,0.17,0.14,0.05,616.5,2023,3.6,0.8,,
,9:10:06 am,(7-8),hidden/warning-quality,8,140,144,5.51,5.66,0.88,0.9,0.26,0.26,748.6,2456,11.1,8.9,68.2,
,9:10:31 am,8,,10,50,61,1.97,2.39,0.31,0.38,0.09,0.11,657.6,2157,6.6,4.5,35.7,
,9:10:57 am,9,,X,-7,-9,-0.29,-0.36,-0.05,-0.06,-0.01,-0.02,596.1,1956,2.3,-1.5,17.1,
,9:11:16 am,10,,10,-29,42,-1.13,1.66,-0.18,0.26,-0.05,0.08,599,1965,2.1,-0.7,23.6,
,9:11:35 am,11,,X,13,-1,0.52,-0.05,0.08,-0.01,0.02,0,594.7,1951,2.1,-1,20.5,
,9:11:55 am,12,,10,77,-2,3.01,-0.08,0.48,-0.01,0.14,0,600.1,1969,2.3,-0.6,18.2,
,9:12:15 am,13,,X,-15,4,-0.61,0.14,-0.1,0.02,-0.03,0.01,598,1962,2.1,-1,20.2,
,9:12:34 am,14,,10,-27,61,-1.07,2.41,-0.17,0.38,-0.05,0.11,600.5,1970,1.9,-0.7,21.6,
,9:12:53 am,15,,X,-3,11,-0.13,0.43,-0.02,0.07,-0.01,0.02,595.9,1955,1.9,-0.4,22.2,
,9:13:13 am,16,,X,-30,18,-1.18,0.7,-0.19,0.11,-0.05,0.03,600.5,1970,2.4,-1.1,25.2,
,9:13:33 am,17,,10,-40,32,-1.58,1.26,-0.25,0.2,-0.07,0.06,596.9,1958,2.1,-0.8,25.6,
,9:13:51 am,18,,9,63,71,2.46,2.79,0.39,0.44,0.11,0.13,620.3,2035,3.9,1.1,,
,9:14:08 am,19,,X,-21,34,-0.83,1.34,-0.13,0.21,-0.04,0.06,610.8,2004,3.3,0.8,,
,9:14:26 am,20,,10,-24,48,-0.96,1.87,-0.15,0.3,-0.04,0.09,625.1,2051,4.2,0,,
,9:14:44 am,21,,9,-12,81,-0.48,3.18,-0.08,0.51,-0.02,0.15,616.5,2023,3.7,0.7,,

,,,,avg:,10,23,0.39,0.9,0.06,0.14,0.02,0.04,608.6,1996.7,2.9,0.1,13.8,
,,,,SD:,43.2,33.2,1.7,1.31,0.27,0.21,0.08,0.06,14.87,48.8,1.12,1.33,11.4,

Jan 18 2025,Test,12,600y,115-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,9:10:28 am,1,,10,-44,-52,-1.72,-2.06,-0.27,-0.33,-0.08,-0.1,643.5,2111,1.8,-3.2,,
,9:10:39 am,2,,10,-61,-19,-2.39,-0.75,-0.38,-0.12,-0.11,-0.03,638.2,2094,1.7,-3.1,,
,9:10:51 am,3,,9,-42,-86,-1.65,-3.39,-0.26,-0.54,-0.08,-0.16,645.5,2118,1.9,-3.5,,
,9:11:01 am,4,,9,-97,-47,-3.82,-1.84,-0.61,-0.29,-0.18,-0.09,633.6,2079,1.5,-3.2,,
,9:11:54 am,5,,10,-43,-25,-1.68,-0.99,-0.27,-0.16,-0.08,-0.05,648,2126,2,-3.2,,
,9:12:04 am,6,,10,-52,-57,-2.04,-2.26,-0.33,-0.36,-0.09,-0.1,640.8,2102,1.4,-3.2,,
,9:12:14 am,7,,10,-47,8,-1.84,0.31,-0.29,0.05,-0.09,0.01,642,2106,1.6,-3.1,,
,9:12:25 am,8,,9,-77,-35,-3.02,-1.39,-0.48,-0.22,-0.14,-0.06,641.4,2104,1.7,-3.2,,
,9:12:52 am,9,,10,-55,1,-2.19,0.02,-0.35,0,-0.1,0,649.3,2130,1.6,-3.3,,
,9:13:03 am,10,,10,-59,2,-2.33,0.09,-0.37,0.01,-0.11,0,653.1,2143,1.6,-3.2,,
,9:13:13 am,11,,9,-105,10,-4.13,0.39,-0.66,0.06,-0.19,0.02,647,2123,1.7,-3,,
,9:13:23 am,12,,9,-119,39,-4.69,1.53,-0.75,0.24,-0.22,0.07,646.1,2120,2,-3.2,,

,,,,avg:,-67,-22,-2.62,-0.86,-0.42,-0.14,-0.12,-0.04,644,2113,1.7,-3.2,0.3,
,,,,SD:,25.5,33.9,1,1.34,0.16,0.21,0.05,0.06,5.05,16.6,0.18,0.12,0.1,

Jan 18 2025,Ethan Blackwell open,18,600y,200-11X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,8:53:49 am,S1,sighter,9,82,-93,3.22,-3.68,0.51,-0.59,0.15,-0.17,646.4,2121,1.3,-2.5,,
,8:54:32 am,S2,sighter,10,27,65,1.04,2.56,0.17,0.41,0.05,0.12,652.7,2141,1,-1.8,,
,8:55:12 am,S3,sighter,9,87,88,3.41,3.46,0.54,0.55,0.16,0.16,659.9,2165,1,-1.7,,
,8:55:50 am,S4,sighter,9,86,55,3.4,2.17,0.54,0.35,0.16,0.1,658.8,2161,1.1,-2.3,,
,8:56:50 am,S5,sighter,10,5,67,0.19,2.63,0.03,0.42,0.01,0.12,655.6,2151,1.2,-2.2,,
,8:57:39 am,S6,sighter,X,-26,-11,-1.03,-0.43,-0.16,-0.07,-0.05,-0.02,657.4,2157,2.2,-2.2,,
,8:58:15 am,S7,sighter,X,18,-20,0.72,-0.79,0.11,-0.13,0.03,-0.04,658.4,2160,2.1,-1.6,,
,8:58:41 am,S8,sighter,X,19,-1,0.73,-0.03,0.12,0,0.03,0,661.8,2171,2,-2.5,,
,8:59:12 am,1,,X,18,-9,0.72,-0.35,0.12,-0.06,0.03,-0.02,656.4,2154,1.4,-2.3,,
,8:59:41 am,2,,X,-26,-29,-1.04,-1.14,-0.16,-0.18,-0.05,-0.05,655.5,2151,1.8,-2.3,,
,9:00:37 am,3,,X,19,14,0.76,0.54,0.12,0.09,0.03,0.03,656.8,2155,1.7,-2.1,,
,9:01:08 am,4,,10,55,17,2.15,0.67,0.34,0.11,0.1,0.03,662.1,2172,2,-2.2,,
,9:02:15 am,5,,X,6,2,0.23,0.08,0.04,0.01,0.01,0,651.4,2137,1.9,-1.9,,
,9:03:39 am,6,,X,27,15,1.06,0.6,0.17,0.1,0.05,0.03,657.6,2157,1.4,-2.2,,
,9:03:57 am,7,,10,-30,47,-1.19,1.85,-0.19,0.29,-0.05,0.09,656,2152,1.5,-2.2,,
,9:04:15 am,8,,10,49,8,1.93,0.31,0.31,0.05,0.09,0.01,653.6,2144,1.2,-2.6,,
,9:05:04 am,9,,X,39,8,1.55,0.3,0.25,0.05,0.07,0.01,654.2,2146,1.6,-2.2,,
,9:05:30 am,10,,X,25,22,0.98,0.85,0.16,0.13,0.05,0.04,659.9,2165,1.6,-2.3,,
