ShotMarker Archived Data (generated Jan 07 2025)
Exported 53 strings from Jan 07 of 53 total in archive

Jan 07 2025,Alex Thompson open,16,600y,200-14X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:49:47 pm,2,,10,-65,30,-2.55,1.19,-0.41,0.19,-0.12,0.06,680.4,2232,-2,-2.2,,
,6:50:38 pm,3,,X,27,-10,1.04,-0.39,0.17,-0.06,0.05,-0.02,653.7,2145,-2.2,-2.3,,
,6:51:09 pm,4,,9,14,-104,0.54,-4.11,0.09,-0.65,0.02,-0.19,654.6,2148,-1.9,-2.6,,
,6:51:41 pm,5,,10,-32,-51,-1.26,-2.02,-0.2,-0.32,-0.06,-0.09,649.7,2132,-1.2,-2.6,,
,6:52:31 pm,6,,10,-37,-39,-1.46,-1.55,-0.23,-0.25,-0.07,-0.07,662.2,2173,-1.5,-2.4,,
,6:52:59 pm,7,,10,-33,-31,-1.3,-1.22,-0.21,-0.19,-0.06,-0.06,651.7,2138,-1.5,-2.6,,
,6:53:33 pm,8,,10,-40,-27,-1.58,-1.06,-0.25,-0.17,-0.07,-0.05,651,2136,-1.3,-2.6,,
,6:54:06 pm,9,,10,-50,-32,-1.96,-1.27,-0.31,-0.2,-0.09,-0.06,651.1,2136,-1.7,-2.4,,
,6:54:39 pm,10,,10,-59,-12,-2.31,-0.48,-0.37,-0.08,-0.11,-0.02,653.5,2144,-1.6,-2.2,,
,6:55:55 pm,11,,X,-1,-39,-0.04,-1.56,-0.01,-0.25,0,-0.07,657.9,2158,-1.7,-2.4,,
,6:56:27 pm,12,,X,-17,26,-0.69,1,-0.11,0.16,-0.03,0.05,656.3,2153,-1.6,-2.2,,
,6:56:51 pm,13,,X,-34,21,-1.33,0.83,-0.21,0.13,-0.06,0.04,657.6,2157,-1.9,-2.3,,
,6:57:17 pm,14,,10,-58,-3,-2.27,-0.12,-0.36,-0.02,-0.1,-0.01,649.5,2131,-1.2,-2.5,,
,6:57:47 pm,15,,10,-27,50,-1.06,1.96,-0.17,0.31,-0.05,0.09,662.7,2174,-2.4,-2,,
,6:58:13 pm,16,,X,4,40,0.17,1.59,0.03,0.25,0.01,0.07,660.9,2168,-2.3,-2.2,,
,6:58:35 pm,17,,X,-22,21,-0.87,0.82,-0.14,0.13,-0.04,0.04,657.8,2158,-1.9,-2.3,,
,6:58:57 pm,18,,10,-1,42,-0.06,1.65,-0.01,0.26,0,0.08,663,2175,-2.3,-2,,
,6:59:22 pm,19,,10,65,-1,2.55,-0.06,0.41,-0.01,0.12,0,664.2,2179,-3.3,-2.1,,
,6:59:49 pm,20,,10,23,-63,0.9,-2.47,0.14,-0.39,0.04,-0.11,655.2,2150,-1.5,-2.6,,

,,,,avg:,-19,-6,-0.75,-0.25,-0.12,-0.04,-0.03,-0.01,658.4,2160,-1.9,-2.3,0.3,
,,,,SD:,32.3,41.4,1.27,1.63,0.2,0.26,0.06,0.08,7.78,25.5,0.52,0.21,0.1,

Jan 07 2025,Walton Rush open,12,600y,198-8X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:48:06 pm,1,,10,29,-45,1.15,-1.78,0.18,-0.28,0.05,-0.08,607.2,1992,2,-3.1,7.7,
,6:48:44 pm,2,,X,23,-23,0.89,-0.89,0.14,-0.14,0.04,-0.04,609.5,2000,1.7,-3.3,4.7,
,6:49:16 pm,3,,10,-16,46,-0.65,1.8,-0.1,0.29,-0.03,0.08,615.8,2020,2,-3.2,1.6,
,6:49:55 pm,4,,X,10,-1,0.39,-0.04,0.06,-0.01,0.02,0,609.7,2000,2,-3.1,6,
,6:50:19 pm,5,,9,-20,-88,-0.81,-3.46,-0.13,-0.55,-0.04,-0.16,606.9,1991,2.4,-3.4,0.7,
,6:51:07 pm,6,,X,-13,-3,-0.51,-0.1,-0.08,-0.02,-0.02,0,610.9,2004,2.4,-3.1,3.2,
,6:51:36 pm,7,,X,-10,19,-0.41,0.76,-0.07,0.12,-0.02,0.04,608.5,1996,1.9,-2.8,6.6,
,6:52:22 pm,8,,10,-35,-26,-1.38,-1.04,-0.22,-0.17,-0.06,-0.05,610.4,2003,2.2,-3.2,2.5,
,6:52:45 pm,9,,10,-31,-73,-1.23,-2.87,-0.2,-0.46,-0.06,-0.13,608.2,1995,2.3,-2.9,4.7,
,6:53:12 pm,10,,10,-19,-76,-0.75,-3,-0.12,-0.48,-0.03,-0.14,603.9,1981,2.4,-3.1,3.3,
,6:53:35 pm,11,,10,-54,-58,-2.14,-2.3,-0.34,-0.37,-0.1,-0.11,609.4,1999,2.7,-3.3,1.3,
,6:53:57 pm,12,,9,-47,-77,-1.87,-3.02,-0.3,-0.48,-0.09,-0.14,598.2,1963,2.1,-3.2,1.2,
,6:54:24 pm,13,,10,26,-47,1.02,-1.85,0.16,-0.29,0.05,-0.09,606.5,1990,2.4,-3.2,4.4,
,6:55:10 pm,14,,10,-27,-68,-1.05,-2.69,-0.17,-0.43,-0.05,-0.12,603.9,1981,2.5,-3.2,2.2,
,6:55:59 pm,15,,10,-41,-14,-1.63,-0.56,-0.26,-0.09,-0.08,-0.03,608.4,1996,2.5,-3.2,1,
,6:56:28 pm,16,,X,-14,-27,-0.55,-1.08,-0.09,-0.17,-0.03,-0.05,609,1998,2.4,-3.2,1.5,
,6:57:03 pm,17,,10,-33,33,-1.29,1.29,-0.2,0.2,-0.06,0.06,608,1995,2.4,-3,2.5,
,6:57:25 pm,18,,X,1,-25,0.05,-0.99,0.01,-0.16,0,-0.05,607.9,1994,2.3,-3.1,4.1,
,6:57:55 pm,19,,X,-29,-29,-1.14,-1.13,-0.18,-0.18,-0.05,-0.05,606.8,1991,2.3,-3.1,3.5,
,6:58:29 pm,20,,X,2,-17,0.06,-0.67,0.01,-0.11,0,-0.03,605.6,1987,2.4,-3,2.8,

,,,,avg:,-15,-30,-0.59,-1.18,-0.09,-0.19,-0.03,-0.05,607.7,1993.9,2.3,-3.1,3.3,
,,,,SD:,23.3,36.4,0.92,1.43,0.15,0.23,0.04,0.07,3.34,11,0.24,0.13,1.9,

Jan 07 2025,Kirsten Valencia - fpr,14,600y,188-4X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:48:25 pm,1,,9,51,-83,2.02,-3.27,0.32,-0.52,0.09,-0.15,638.2,2094,-1.4,-2.5,4.1,
,6:48:58 pm,2,,10,48,13,1.9,0.51,0.3,0.08,0.09,0.02,641.5,2105,-1.2,-2.9,,
,6:49:25 pm,3,,9,66,-91,2.61,-3.57,0.42,-0.57,0.12,-0.17,644.1,2113,-0.8,-3.2,,
,6:50:09 pm,4,,9,74,-65,2.93,-2.57,0.47,-0.41,0.14,-0.12,636.2,2087,-1,-2.9,,
,6:50:33 pm,5,,9,101,-11,3.97,-0.43,0.63,-0.07,0.18,-0.02,637.4,2091,-1,-2.7,,
,6:51:08 pm,6,,9,-67,-46,-2.65,-1.81,-0.42,-0.29,-0.12,-0.08,635.1,2084,-1.2,-2.8,,
,6:51:38 pm,7,,X,-27,-31,-1.06,-1.23,-0.17,-0.2,-0.05,-0.06,635,2083,-1.4,-2.5,,
,6:52:01 pm,8,,X,20,-26,0.8,-1.04,0.13,-0.17,0.04,-0.05,631.4,2072,-0.9,-2.8,,
,6:52:26 pm,9,,9,-76,-34,-2.98,-1.35,-0.47,-0.22,-0.14,-0.06,632,2073,-1.3,-2.5,,
,6:52:55 pm,10,,9,-68,-76,-2.69,-3.01,-0.43,-0.48,-0.12,-0.14,626.6,2056,-0.9,-2.6,,
,6:53:21 pm,11,,9,-95,-8,-3.75,-0.3,-0.6,-0.05,-0.17,-0.01,629.5,2065,-1.7,-2.4,,
,6:53:42 pm,12,,9,-99,-30,-3.9,-1.17,-0.62,-0.19,-0.18,-0.05,628.2,2061,-1.2,-2.7,,
,6:54:07 pm,13,,9,14,-80,0.54,-3.15,0.09,-0.5,0.02,-0.15,633.8,2079,-0.8,-2.9,,
,6:54:29 pm,14,,10,-45,-8,-1.79,-0.31,-0.29,-0.05,-0.08,-0.01,634.9,2083,-1.7,-2.9,,
,6:55:06 pm,15,,X,0,7,0.01,0.28,0,0.04,0,0.01,624.7,2050,-1.6,-2.3,,
,6:55:58 pm,16,,9,68,-70,2.66,-2.76,0.42,-0.44,0.12,-0.13,633.4,2078,-0.5,-3,,
,6:56:26 pm,17,,10,63,-33,2.49,-1.3,0.4,-0.21,0.12,-0.06,635.6,2085,-1,-2.8,,
,6:57:00 pm,18,,10,50,45,1.96,1.76,0.31,0.28,0.09,0.08,632.3,2074,-1.3,-2.4,,
,6:57:20 pm,19,,X,20,-9,0.77,-0.35,0.12,-0.06,0.04,-0.02,630.1,2067,-1.1,-2.8,,
,6:57:43 pm,20,,9,53,72,2.08,2.84,0.33,0.45,0.1,0.13,632,2073,-1,-2.8,,

,,,,avg:,8,-28,0.3,-1.11,0.05,-0.18,0.01,-0.05,633.6,2078.7,-1.2,-2.7,0.5,
,,,,SD:,61.4,42,2.42,1.65,0.38,0.26,0.11,0.08,4.6,15.1,0.31,0.22,0.8,

Jan 07 2025,unnamed,13,600y,0-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:49:28 pm,S1,sighter,,180,-656,7.08,-25.84,1.13,-4.11,0.33,-1.2,632.3,2074,2,-3.9,,
,6:50:48 pm,S2,sighter,6,-13,-408,-0.53,-16.07,-0.08,-2.56,-0.02,-0.74,639.4,2098,3.5,-2.7,,
,6:51:59 pm,S3,sighter,6,65,-441,2.55,-17.37,0.41,-2.76,0.12,-0.8,632.6,2075,3.1,-2.9,,
,6:52:29 pm,S4,sighter,7,44,-270,1.74,-10.65,0.28,-1.69,0.08,-0.49,629.1,2064,3.1,-2.7,,
,6:53:00 pm,S5,sighter,10,-46,-29,-1.8,-1.13,-0.29,-0.18,-0.08,-0.05,629.8,2066,4.2,-2.3,,
,6:53:33 pm,S6,sighter,9,-4,124,-0.16,4.87,-0.03,0.78,-0.01,0.23,625.6,2052,4.4,-2.6,,
,6:54:00 pm,S7,sighter,10,-45,57,-1.79,2.25,-0.29,0.36,-0.08,0.1,628.6,2062,4.3,-2.2,,
,6:54:26 pm,S8,sighter,10,54,-13,2.12,-0.5,0.34,-0.08,0.1,-0.02,624.8,2050,3.3,-2.8,,
,6:54:56 pm,S9,sighter,8,148,-82,5.84,-3.21,0.93,-0.51,0.27,-0.15,608.5,1996,1.9,-3.4,,
,6:55:15 pm,S10,sighter,9,149,-7,5.85,-0.27,0.93,-0.04,0.27,-0.01,606.5,1990,2.6,-3.3,,
,6:56:14 pm,S11,sighter,9,85,13,3.33,0.52,0.53,0.08,0.15,0.02,615.2,2018,3.2,-2.9,,
,6:57:10 pm,S12,sighter,X,8,-41,0.31,-1.61,0.05,-0.26,0.01,-0.07,629.2,2064,3.9,-2.6,,


Jan 07 2025,Mildred Carey open,17,600y,200-17X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:52:58 pm,1,,X,-18,-6,-0.7,-0.24,-0.11,-0.04,-0.03,-0.01,618.3,2029,-4.3,-0.8,,
,6:53:20 pm,2,,X,-29,-10,-1.16,-0.4,-0.18,-0.06,-0.05,-0.02,627.3,2058,-3.9,-0.9,,
,6:53:33 pm,3,,X,-30,-2,-1.19,-0.07,-0.19,-0.01,-0.06,0,624.8,2050,-3.9,-0.9,,
,6:53:42 pm,4,,X,-5,-5,-0.22,-0.18,-0.03,-0.03,-0.01,-0.01,616.8,2024,-4.9,-1,,
,6:53:51 pm,5,,10,-58,-34,-2.28,-1.33,-0.36,-0.21,-0.11,-0.06,625.4,2052,-4.5,-0.8,,
,6:54:06 pm,6,,X,30,-3,1.16,-0.11,0.18,-0.02,0.05,-0.01,619.9,2034,-3.5,-1,,
,6:54:16 pm,7,,X,-21,-16,-0.82,-0.61,-0.13,-0.1,-0.04,-0.03,625.9,2053,-3.8,-0.9,,
,6:54:29 pm,8,,X,0,24,0.02,0.93,0,0.15,0,0.04,628.2,2061,-3.6,-1.1,,
,6:54:40 pm,9,,X,8,-23,0.33,-0.9,0.05,-0.14,0.02,-0.04,622.7,2043,-3.9,-1,,
,6:54:52 pm,10,,X,19,-15,0.73,-0.59,0.12,-0.09,0.03,-0.03,622.3,2042,-3.5,-1,,
,6:55:03 pm,11,,10,53,-2,2.08,-0.1,0.33,-0.02,0.1,0,625.9,2053,-3.2,-1.1,,
,6:55:14 pm,12,,X,9,14,0.36,0.54,0.06,0.09,0.02,0.02,625.1,2051,-3.4,-1,,
,6:55:23 pm,13,,X,14,12,0.55,0.46,0.09,0.07,0.03,0.02,624.9,2050,-3.6,-0.9,,
,6:55:35 pm,14,,X,21,24,0.83,0.96,0.13,0.15,0.04,0.04,626.2,2054,-3.3,-1.1,,
,6:55:47 pm,15,,X,3,-26,0.12,-1.01,0.02,-0.16,0.01,-0.05,611.3,2006,-4.1,-0.9,,
,6:55:56 pm,16,,X,16,5,0.64,0.2,0.1,0.03,0.03,0.01,622.2,2041,-3.8,-1,,
,6:56:06 pm,17,,10,-33,48,-1.3,1.9,-0.21,0.3,-0.06,0.09,632.7,2076,-3.4,-1,,
,6:56:17 pm,18,,X,9,24,0.34,0.94,0.05,0.15,0.02,0.04,628.3,2061,-3.4,-1.1,,
,6:56:28 pm,19,,X,22,-20,0.88,-0.78,0.14,-0.12,0.04,-0.04,625.4,2052,-3.8,-1,,
,6:56:39 pm,20,,X,33,-20,1.28,-0.8,0.2,-0.13,0.06,-0.04,625.7,2053,-3.4,-0.9,,

,,,,avg:,2,-2,0.08,-0.06,0.01,-0.01,0,0,624,2047.1,-3.8,-1,0.3,
,,,,SD:,26.1,20.1,1.03,0.79,0.16,0.13,0.05,0.04,4.55,14.9,0.42,0.09,0.2,

Jan 07 2025,unnamed,16,600y,0-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:56:26 pm,S1,sighter,X,0,41,-0.01,1.61,0,0.26,0,0.07,613.5,2013,-0.4,-3.3,,


Jan 07 2025, Peter Marquez open,16,600y,200-9X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:50:15 pm,1,,10,51,-39,2.01,-1.56,0.32,-0.25,0.09,-0.07,613.6,2013,-1,-3.1,,
,6:50:34 pm,2,,10,-43,-2,-1.71,-0.07,-0.27,-0.01,-0.08,0,608.5,1996,-0.5,-3.4,,
,6:50:52 pm,3,,10,-47,-25,-1.86,-0.99,-0.3,-0.16,-0.09,-0.05,612.1,2008,-0.5,-3.7,,
,6:51:09 pm,4,,X,26,13,1,0.49,0.16,0.08,0.05,0.02,612.6,2010,-0.5,-3.4,,
,6:51:28 pm,5,,X,-15,-18,-0.6,-0.71,-0.1,-0.11,-0.03,-0.03,610,2001,-0.5,-3.2,,
,6:51:48 pm,6,,10,-32,-29,-1.27,-1.15,-0.2,-0.18,-0.06,-0.05,615.6,2020,-0.7,-3.3,,
,6:52:05 pm,7,,10,2,-57,0.06,-2.23,0.01,-0.36,0,-0.1,614,2014,-0.6,-3.4,,
,6:52:21 pm,8,,X,-20,0,-0.78,-0.01,-0.12,0,-0.04,0,610.6,2003,-0.6,-3.3,,
,6:52:38 pm,9,,10,-51,-31,-2,-1.2,-0.32,-0.19,-0.09,-0.06,610.2,2002,-0.9,-3.1,,
,6:52:56 pm,10,,10,24,-43,0.96,-1.69,0.15,-0.27,0.04,-0.08,609.7,2000,-0.9,-3.1,,
,6:53:14 pm,11,,X,40,-3,1.59,-0.13,0.25,-0.02,0.07,-0.01,614.6,2016,-1.2,-3.1,,
,6:53:31 pm,12,,10,-40,48,-1.59,1.91,-0.25,0.3,-0.07,0.09,624.1,2048,-1,-3.2,,
,6:53:47 pm,13,,10,-43,6,-1.71,0.25,-0.27,0.04,-0.08,0.01,618.2,2028,-0.5,-3.1,,
,6:54:04 pm,14,,X,-12,29,-0.47,1.13,-0.07,0.18,-0.02,0.05,615.5,2019,-0.4,-3.3,,
,6:54:22 pm,15,,X,11,-13,0.42,-0.51,0.07,-0.08,0.02,-0.02,610.1,2002,-0.7,-3.2,,
,6:54:41 pm,16,,X,9,-2,0.35,-0.07,0.06,-0.01,0.02,0,612.3,2009,-0.6,-3.2,,
,6:54:58 pm,17,,X,-22,20,-0.86,0.79,-0.14,0.13,-0.04,0.04,610.3,2002,-0.4,-3.3,,
,6:55:16 pm,18,,10,-60,41,-2.35,1.62,-0.37,0.26,-0.11,0.07,612.3,2009,-0.9,-3,,
,6:55:32 pm,19,,10,58,4,2.26,0.17,0.36,0.03,0.1,0.01,611.5,2006,-1,-3.1,,
,6:55:47 pm,20,,X,-11,21,-0.42,0.81,-0.07,0.13,-0.02,0.04,609.3,1999,-0.4,-3.4,,

,,,,avg:,-9,-4,-0.35,-0.16,-0.06,-0.03,-0.02,-0.01,612.8,2010.4,-0.7,-3.2,0.2,
,,,,SD:,34.3,27.5,1.35,1.08,0.22,0.17,0.06,0.05,3.56,11.7,0.23,0.15,0.1,

Jan 07 2025,unnamed,15,600y,0-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:53:36 pm,S1,sighter,7,134,-229,5.27,-9.01,0.84,-1.43,0.24,-0.42,564.3,1851,1.7,-2.5,9.8,
,6:54:22 pm,S2,sighter,9,66,-78,2.58,-3.09,0.41,-0.49,0.12,-0.14,582.6,1911,2.6,-2.3,6.1,
,6:55:06 pm,S3,sighter,10,45,-41,1.78,-1.62,0.28,-0.26,0.08,-0.08,583.6,1915,2.5,-2.3,5.2,


Jan 07 2025,unnamed,17,600y,10-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:52:37 pm,1,,10,-47,5,-1.85,0.21,-0.29,0.03,-0.09,0.01,622.1,2041,-4.2,-0.9,,


Jan 07 2025,unnamed,17,600y,20-1X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:52:02 pm,1,,X,-27,-30,-1.08,-1.2,-0.17,-0.19,-0.05,-0.06,619.7,2033,-4.5,-1.1,,
,6:52:16 pm,2,,10,-17,-44,-0.66,-1.74,-0.11,-0.28,-0.03,-0.08,623.5,2046,-3.9,-0.9,,

,,,,avg:,-22,-37,-0.87,-1.47,-0.14,-0.23,-0.04,-0.07,621.6,2039.4,-4.2,-1,0.4,
,,,,SD:,5.4,6.9,0.21,0.27,0.03,0.04,0.01,0.01,1.9,6.2,0.28,0.09,0,

Jan 07 2025,unnamed,17,600y,40-2X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:48:13 pm,S1,sighter,6,-31,403,-1.24,15.85,-0.2,2.52,-0.06,0.73,625.1,2051,-1.5,-1.7,,
,6:49:12 pm,S2,sighter,8,24,208,0.93,8.18,0.15,1.3,0.04,0.38,626.2,2054,-2.4,-1.7,,
,6:49:40 pm,S3,sighter,9,-32,-150,-1.26,-5.91,-0.2,-0.94,-0.06,-0.27,617.2,2025,-5.1,-0.2,,
,6:49:59 pm,S4,sighter,X,-20,-9,-0.78,-0.34,-0.12,-0.05,-0.04,-0.02,621.1,2038,-4,-0.9,,
,6:50:19 pm,S5,sighter,X,-1,-31,-0.03,-1.22,-0.01,-0.19,0,-0.06,616.7,2023,-4.6,-1.1,,
,6:50:42 pm,S6,sighter,X,-9,1,-0.35,0.03,-0.06,0.01,-0.02,0,621.3,2038,-4,-0.8,,
,6:50:56 pm,1,,X,4,11,0.17,0.41,0.03,0.07,0.01,0.02,622.3,2042,-3.6,-1.1,,
,6:51:12 pm,2,,X,5,18,0.2,0.71,0.03,0.11,0.01,0.03,623,2044,-3.5,-1,,
,6:51:24 pm,3,,10,-49,20,-1.93,0.79,-0.31,0.13,-0.09,0.04,624.6,2049,-4.1,-0.9,,
,6:51:40 pm,4,,10,-53,-7,-2.07,-0.29,-0.33,-0.05,-0.1,-0.01,624,2047,-4.2,-0.6,,

,,,,avg:,-23,10,-0.91,0.41,-0.14,0.06,-0.04,0.02,623.5,2045.5,-3.9,-0.9,0.3,
,,,,SD:,27.8,10.8,1.09,0.42,0.17,0.07,0.05,0.02,0.89,2.9,0.31,0.2,0.2,

Jan 07 2025,unnamed,16,600y,0-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:49:50 pm,S1,sighter,9,-8,-81,-0.33,-3.19,-0.05,-0.51,-0.02,-0.15,604.3,1983,-0.7,-3.3,,


Jan 07 2025,unnamed,16,600y,40-1X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:46:56 pm,S1,sighter,10,63,7,2.5,0.28,0.4,0.05,0.12,0.01,611.3,2006,-0.4,-3.3,,
,6:47:21 pm,S2,sighter,X,12,-34,0.46,-1.33,0.07,-0.21,0.02,-0.06,609.1,1998,-0.5,-3.3,,
,6:47:45 pm,S3,sighter,X,8,-18,0.3,-0.72,0.05,-0.11,0.01,-0.03,613.1,2011,-0.5,-3.2,,
,6:48:07 pm,S4,sighter,X,-6,-7,-0.24,-0.3,-0.04,-0.05,-0.01,-0.01,613.8,2014,-0.7,-3.2,,
,6:48:31 pm,1,,10,41,12,1.59,0.49,0.25,0.08,0.07,0.02,620.2,2035,-1.1,-3.2,,
,6:48:48 pm,2,,10,-28,-68,-1.1,-2.67,-0.17,-0.42,-0.05,-0.12,615.3,2019,-0.8,-3.7,,
,6:49:06 pm,3,,X,6,7,0.22,0.29,0.04,0.05,0.01,0.01,612.9,2011,-0.2,-3.3,,
,6:49:26 pm,4,,10,-10,-78,-0.39,-3.08,-0.06,-0.49,-0.02,-0.14,611.6,2007,-0.4,-3.8,,

,,,,avg:,2,-32,0.08,-1.24,0.01,-0.2,0,-0.06,615,2017.7,-0.6,-3.5,0.2,
,,,,SD:,25.2,41.6,0.99,1.64,0.16,0.26,0.05,0.08,3.28,10.8,0.32,0.24,0,

Jan 07 2025,scrap,14,600y,9-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:45:06 pm,S1,sighter,8,41,-189,1.62,-7.44,0.26,-1.18,0.07,-0.34,625.2,2051,-0.7,-2.9,,
,6:45:34 pm,S2,sighter,9,41,-115,1.63,-4.52,0.26,-0.72,0.08,-0.21,627.6,2059,-1.4,-2.4,,
,6:45:59 pm,S3,sighter,10,-13,-50,-0.52,-1.99,-0.08,-0.32,-0.02,-0.09,634.4,2081,-1.1,-2.6,,
,6:46:28 pm,S4,sighter,X,3,-26,0.11,-1.04,0.02,-0.17,0,-0.05,635.9,2086,-1.1,-2.7,,
,6:46:59 pm,S5,sighter,X,20,-10,0.79,-0.41,0.13,-0.06,0.04,-0.02,636,2087,-1,-2.8,,
,6:47:25 pm,1,,9,89,-106,3.48,-4.18,0.55,-0.67,0.16,-0.19,631,2070,-1.4,-2.7,7.5,


Jan 07 2025,unnamed,12,600y,10-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:43:05 pm,S1,sighter,9,-61,-98,-2.41,-3.87,-0.38,-0.62,-0.11,-0.18,584.7,1918,2.6,-3.1,3.5,
,6:43:37 pm,S2,sighter,10,18,58,0.72,2.28,0.11,0.36,0.03,0.11,606.6,1990,2.2,-2.9,6.4,
,6:44:12 pm,S3,sighter,10,-35,47,-1.36,1.86,-0.22,0.3,-0.06,0.09,604.5,1983,2.7,-3.1,1.4,
,6:44:48 pm,S4,sighter,X,-4,-29,-0.15,-1.13,-0.02,-0.18,-0.01,-0.05,602.4,1976,2.1,-3,5.5,
,6:45:14 pm,S5,sighter,X,8,18,0.3,0.69,0.05,0.11,0.01,0.03,608.1,1995,2.2,-3,5.7,
,6:45:50 pm,S6,sighter,X,13,27,0.51,1.08,0.08,0.17,0.02,0.05,604.4,1983,2.1,-3.1,6,
,6:46:20 pm,S7,sighter,X,-8,37,-0.31,1.44,-0.05,0.23,-0.01,0.07,609.9,2001,2.2,-3.1,4.4,
,6:46:48 pm,S8,sighter,X,15,-25,0.57,-0.98,0.09,-0.16,0.03,-0.05,602.6,1977,2.1,-2.9,4.6,
,6:47:20 pm,1,,10,43,1,1.7,0.04,0.27,0.01,0.08,0,606.5,1990,2.1,-3,6.1,


Jan 07 2025,unnamed,10,600y,9-0X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:43:49 pm,S1,sighter,9,209,-102,8.23,-4,1.31,-0.64,0.38,-0.19,594.3,1950,2.1,0.3,,
,6:44:22 pm,S2,sighter,9,190,49,7.47,1.91,1.19,0.3,0.35,0.09,587.2,1927,2.2,0.6,,
,6:45:09 pm,S3,sighter,9,139,123,5.45,4.82,0.87,0.77,0.25,0.22,589.9,1935,2.6,0.8,,
,6:45:46 pm,S4,sighter,10,-107,76,-4.2,3.01,-0.67,0.48,-0.19,0.14,592.5,1944,2.8,0.7,,
,6:46:35 pm,S5,sighter,10,-55,-78,-2.17,-3.08,-0.35,-0.49,-0.1,-0.14,583,1913,2.4,0.2,,
,6:47:13 pm,1,,9,37,163,1.44,6.43,0.23,1.02,0.07,0.3,598,1962,2.7,1.3,,


Jan 07 2025,Valeria Allen open,15,600y,200-11X

,time,id,tags,score,x (mm),y (mm),x (inch),y (inch),x (moa),y (moa),x (mil),y (mil),v (m/s),v (fps),yaw (deg), pitch (deg),quality
,6:41:00 pm,1,,10,21,67,0.81,2.64,0.13,0.42,0.04,0.12,634.6,2082,2,-2.4,3.7,
,6:41:24 pm,2,,X,-9,-20,-0.34,-0.8,-0.05,-0.13,-0.02,-0.04,631.6,2072,2.3,-2.4,3.3,
,6:42:01 pm,3,,10,-9,-52,-0.36,-2.04,-0.06,-0.32,-0.02,-0.09,629.3,2065,2.2,-2.3,4.9,
,6:42:15 pm,4,,10,1,-45,0.02,-1.78,0,-0.28,0,-0.08,635.2,2084,2.3,-2.4,3,
,6:42:32 pm,5,,X,-8,-38,-0.31,-1.5,-0.05,-0.24,-0.01,-0.07,633.2,2077,2.4,-2.3,3.9,
,6:43:01 pm,6,,10,-16,52,-0.61,2.05,-0.1,0.33,-0.03,0.09,631.8,2073,2.3,-2.3,2.2,
,6:43:18 pm,7,,X,26,3,1.03,0.1,0.16,0.02,0.05,0,632.4,2075,2,-2.3,4.5,
,6:43:32 pm,8,,X,32,20,1.27,0.79,0.2,0.13,0.06,0.04,635.2,2084,2.1,-2.4,3,
